data_pid,location,price,time,title,month,brand,series,model,storage,coment
,        경남 창원시 성산구 상남동      ,650000,,아이폰13프로 128g,,애플,아이폰 13,pro,128,✔️ 정상해지된 휴대폰입니다 모든통신사 유심만끼우면 바로이용가능하며 선택약정할인 가능합니다 ✔️배터리효율84프로입니다!! ✔️사진에보이는 상태그대로구 전체적으로 깔끔 깨끗합니다 테두리 생활기스 있으나 케이스 끼우면 티도안나용!!  쿨거래 원해용~~!!
,        경기도 평택시 팽성읍      ,520000,,아이폰 13미니 자급제 128g 미드나잇 팝니다 24.3.4 구매,,애플,아이폰 13,mini,128,카메라 섬 살짝 기스 있습니다 풀박 자급제 입니다 어제 새로산 슈피겐 맥세이프 케이스 드리겠습니다
,        경북 문경시 모전동      ,248000,,아이폰 13,,애플,아이폰 13,regular,128,"아이폰13 128gb 1,078,000원  lgu+ 통신사 이동 및 유플러스 기변시 이번달 까지 공시지원금 + 매장 추가지원금 으로 83만원지원 (청소년 11만원 추가지원)  부가서비스 3개월 개통후 105 요금제 이외 추가 가입조건없습니다.   주소: 문경시 당교로 172 문경시청점 lgu+ 담당자: 010-9159-1654"
,        경기도 이천시 호법면      ,750000,,아이폰 13프로맥스 128 블루,,애플,아이폰 13,pro max,128,아이폰 13프로맥스.  128g 블루  리퍼 받음 받데리 99 %  찍힘 기스 없음  리퍼 받고 갤럭시 쓰다가 쓸일 없어서 팜  
,        서울 구로구 오류동      ,25000,,아이폰13프로 악세서리,,애플,아이폰 13,pro,,"택배는 +3000원입니다. 빨리 연락 주시면,  일정 가능하면 우체국 익일특급으로 보내드려요."
,        서울 성동구 성수2가제3동      ,500000,,아이폰 13미니 128기가 화이트 미드나이트 팔아요,,애플,아이폰 13,mini,128,둘다 배터리는 100% 각 50만씩 팔아요 화이트 보증기간 26년 2월 25일 미드나이트 보증기간 26년 5월13일 기스나 찍힘 기능상 문제 없어요 네고문의는 안받습니다  직거래는 성수동 선명스퀘어1층로비에서 합니다
,        경북 포항시 북구 상원동      ,900000,,아이폰13프로맥스 256g 배터리100% s급 실버색상 팝니다,,애플,아이폰 13,pro max,256,아이폰13프로맥스 256g 배터리100% s급 실버색상 팝니다 애플케어로 리퍼받아서 두달정도 사용하고 보관중입니다 사설수리한적 없습니다 배터리성능100%(충전사이클 57회) 액정보호필름이랑 카메라보호링 붙어있어요 완전 s급 새폰급이라 생각하시면 됩니다 젤리케이스같이 드려요 교환 및 네고답장 안합니다~  
,        경기도 남양주시 호평동      ,630000,,아이폰 13 256기가 미드나이트 기스하나없어요,,애플,아이폰 13,regular,256,배터리성능 87% 기스 하나없어요 아이폰 새로 구입해서 판매합니다 약정필름 떼면 깨끗해요 강화필름도 새거 같이 드려요
,        서울 마포구 아현동      ,650000,,아이폰13프로 256,,애플,아이폰 13,pro,256,"네고, 떠보기 거래없음. 아이폰13프로 256기가입니다. 폰 정보는 사진에 있습니다."
,        충북 청주시 흥덕구 봉명1동      ,630000,,아이폰 13프로 128,,애플,아이폰 13,pro,128,상태는 완전 깨끗합니다 기능 전혀 이상 없습니다 구매 후 케이스와 강화필름 사용하여 기스는 전혀 없습니다 슈피겐 블루라이트 차단필름 1매 드립니다 찾게 되면 쓰던 검정색 아이폰 정품 가죽케이스 원하시면 드리겠습니다
,        경북 구미시 형곡1동      ,355000,,"갤럭시s23 , 아이폰13 128 🌸",,애플,아이폰 13,pro,256,"■6월 유플러스 프로모션■  1️⃣아이폰13/248,000원 (선착순 재고 소진시 조기 종료)  2️⃣s23 256gb/ 355,000원 (선착순 재고 소진시 조기 종료)  ※개통후 3개월 ↪️105요금제+부가서비스   ※3개월~6개월 ↪️95요금제   ※6개월 이후  ↪️청소년45/일반 47요금제 변경가능  📍추가적으로 궁금한 사항이나  문의는 채팅 또는 아래번호로 주세요 ☎️ 010-7999-6698"
,        충남 천안시 서북구 성정2동      ,450000,,아이폰13(mini)-256g s급,,애플,아이폰 13,mini,256,"5번째 사진 약간 찍힘 있구요 케이스 끼고 강화필름 끼고 다녀서 깨지거나 다른 흠집은 없습니다 현재 강화필름은 뗏구요  케이스랑 충전기 있습니다 핸드폰 바꾸면서 정상해지, 초기화 완료 상태입니당 배터리 성능 - 84%"
,        충남 천안시 서북구 쌍용동      ,1500000,,아이폰13+현금으로 아이폰15이상 구합니다.,,애플,아이폰 13,regular,128,아이폰13 외관상태 a급 배터리효율86 128기가 미드나이트 색상 (30만원으로 측정) 자급제  나머지는 현금으로 구매원합니다. 이동가능합니다.   자급제폰으로만 구매원해요
,        경기도 성남시 분당구 운중동      ,600000,,아이폰13미니 128,,애플,아이폰 13,mini,128,구입 일주일 됨.  풀박스 그대로. 화이트 그냥 새재품 이라고 보시면됩니다
,        경기도 용인시 기흥구 마북동      ,1000000,,아이폰 13프로 256 미개봉 팝니다,,애플,아이폰 13,pro,256,리퍼 상품이고 박스도 열지않은 상품입니다.
,        강원도 춘천시 퇴계동      ,650000,,아이폰13미니 미드나이트(새상품) 128,,애플,아이폰 13,mini,128,배터리 효율100이구요! 어제 받았는데 막상 열어서 보니까 저한테 안맞아서 바로 판매합니다!  케이스티파이 도라에몽 8만원짜리도 새거이구 필름도 4장이나 있어요!
,        경기도 양주시 회천4동      ,800000,,풀박스) 아이폰 13프로 그래파라트 256gb,,애플,아이폰 13,pro,256,아이폰 13pro 그래파라트 256기가 팔아요  사진과 같이 액정 옆면 후면 기스하나 없고  배터리성능 89%입니다.  풀박스고 직장에서 아이폰 사용이 불가로 바뀌어서 하자하나 없는 멀쩡한 새폰급 정든 친구를 눈물을 머금고 판매합니다🥲 애플워치도 판매하니 확인부탁드립니다   사생활보호 필름 1장 같이 드려요~~   궁금하신점 편하게 질문주세요 ~
,        서울 중구 중림동      ,690000,,미국판 무소음 아이폰 13 프로 256 팔아요,,애플,아이폰 13,pro,256,256 상태좋아용 배터리 80 남았습니다!!  자급제 아이폰13프로 풀박스 미국판 무음카메라 초기화 했고 ios버전 (최신) 항상 케이스 사용하고 떨어트린적 없고 상태 깨끗하고 성능 문제없습니다 색상:시에라 블루 배터리성능:80%
,        경기도 고양시 덕양구 화정동      ,300000,,아이폰13미니 128기가판매합니다 더는가격안내림,,애플,아이폰 13,mini,128,아이폰13미니 핑크색상판매합니다 크게 흠은없구요 윗쪽 찍힘있는게다입니다 다른거문제없구요 배터리효율79퍼인거 감안하여 싸게내놓습니다!! 덕양구인근은 직접가져다드릴수있구요 택배거래는 안합니다 직거래가능하며 위치는 화정입니다 기기단품입니다 오늘만판매하고 안팔리면 서브폰으로쓰려고합니다 기가수는128기가구요 챗부탁드립니당 네고는 안받습니다 중고물품상 환불도안되십니다
,        경기도 과천시 과천동      ,750000,,아이폰13 프로(pro 256기가) 자급제 팔아요!,,애플,아이폰 13,pro,256,아이폰 13pro 그래파라트 256기가 팔아요  사진과 같이 액정 옆면 후면 기스하나 없고  배터리성능 89%입니다.  풀박스고 개인적인 사정으로 갤럭시로 넘어가게 되어서 판매하고있습니다.   케이스 따로 없고 필름은 사생활보호 필름 1장남은거 같이 드리겠습니다.
,        대전 서구 가장동      ,550000,,아이폰 13 핑크,,애플,아이폰 13,regular,256,"2주동안 안팔리면 지인께 팔 예정이니 네고 문의 답장안합니다  아이폰 13 핑크 256기가 상태 s급 입니당 새폰으로 바꿔서 팔아요 필름 붙인상태입니당  갖고있는 케이스 강화유리필름,카메라 큐빅 액정   다 같이드릴게요  직거래가능/택배거래가능/환불no"
,        경기도 시흥시 능곡동      ,450000,,아이폰13 128 미드나이트,,애플,아이폰 13,regular,128,"아이폰 13 128gb 팝니다.  액정, 뒷판은 기스하나 없이 깨끗합니다. 테두리는 왼쪽 하단부분에 기스를 제외하고 깨끗합니다. 케이스 썼는데 모르게 생겼네요.  배터리 88%, 사설수리 이력 없어요. 구성품은 기기, 박스, 케이블, 강화유리입니다.  네고는 답장을 드리지 않아요."
,        서울 성동구 금호2.3가동      ,450000,,아이폰13미니,,애플,아이폰 13,mini,128,아이폰 13미니 128기가  상태 양호  배터리 83 박스 있어요 액정 파손 x 필름 깨진거에요 젤리 케이스 드려요  구매 가격 제시 해주세여
,        전남 화순군 화순읍      ,380000,,"아이폰 13 156 (화순, 광주 동구거래가능)",,애플,아이폰 13,pro,256,"아이폰 13 256기가 뒷 유리 , 카메라 유리 파손(카메라자체는 문제없음), 측면 생활기스 흠집 있음, 배터리 효율 88프로"
,        서울 용산구 용산2가동      ,450000,,아이폰 13 (박스0),,애플,아이폰 13,regular,,앞에 화면 먼지입니다 기스 하나도 없어요
,        울산 북구 천곡동      ,400000,,아이폰13미니 128g,,애플,아이폰 13,mini,128,생활감은 있지만 큰 기스는 없는것같아요 배터리성능87이구요.  구성품없이 박스만 있어요. 케이스랑 필름 같이 드려요.
,        광주 서구 마륵동      ,450000,,아이폰 13 미니 256 그린,,애플,아이폰 13,mini,256,베터리 82%
,        대구 서구 내당동      ,350000,,아이폰13미니 128g 예쁜 핑크 상태굿,,애플,아이폰 13,mini,128,"통신사 상관없이 모든유심가능 25%선택약정가능 단말기단품 배터리효율 78% 사설수리이력 없습니다 기능정상작동^-^  액정 약기스 1방 티거의안납니다 겉테두리 생활약기스있는게다입니다 사진참조 상태좋습니다 실물강추!! 잔상,파손멍 이런거없습니다~~!!  직거래만요 네고답장x"
,        서울 중랑구 신내1동      ,660000,,아이폰13 프로맥스 256g 블루 팝니다.(액정사설수리),,애플,아이폰 13,pro max,256,안녕하세요.   제품명 : 아이폰13 pro max 블루 256gb   배터리: 최대성능 88%  제목과 마찬가지로 액정이 아에 부셔지고 애플케어플러스 기간이 지나서 사설액정 수리를 받았습니다.    따라서 액정자체 하자는 없지만 정품 액정이 아니므로 120hz 성능이 나오지 않습니다. 이점 확실히 인지 하시고 연락주시기 바랍니다.   그외 성능은 문제 없고 케이스 씌워서 사용하여 기스부분은 없습니다.  구매시 정품 케이스와 정품 mac safe 케이스 같이 드리겠습니다. 혹시나 해서 교체 받은 액정 케이스와 깨진 원 액정도 드립니다.   감사합니다.
,        충북 충주시 대소원면      ,380000,,아이폰13 미니 128g,,애플,아이폰 13,mini,128,"상태는 사진과 동일하고 배터리성능 1%차감 됐습니다  액정 아주 깨끗합니다.  휴대폰 액정 필름, 케이스 새 거로 바꿔놨습니다"
,        경기도 부천시 내동      ,350000,,아이폰13미니,,애플,아이폰 13,mini,128,"기기 변경으로 인하여 아이폰 13 미니 128gb 판매합니다.  💡배터리 성능 78% 💡모든 기능 정상 작동 되며 사진 속 찍힌 부분 외에는 케이스 착용하여 깨끗하게 사용하였습니다 💡구매 시 사진 속 케이스 함께 드립니다  ❗️직거래 희망하며 신중동역, 부천역 가능합니다      구매 의사 있으신 분만 연락 부탁드립니다❗️"
,        서울 강서구 내발산동      ,650000,,아이폰 13 최상급,,애플,아이폰 13,regular,256,아이폰13 256기가 화이트 최상급 판매합니다:)  애지중지 사용하고 케이스도 늘 착용해서 기스 하나 없습니다!
,        울산 북구 농소2동      ,600000,,아이폰13미니 핑크 s급,,애플,아이폰 13,mini,256,"256기가 2년 사용했구요 해지완료, 스크레치없는 s급입니다"
,        경남 진주시 가호동      ,760000,,아이폰 13 프로 1테라 판매를 합니다,,애플,아이폰 13,pro,1TB,"찍힘, 파손, 액정기스 없습니다.   배터리 성능 86% 입니다 충전 케이블까지 다 있고요   궁금하시는 게 있으시면 편하게 연락 주세요 !!!"
,        서울 노원구 공릉동      ,700000,,아이폰13프로맥스 128 그라파이트 급처,,애플,아이폰 13,pro max,128,"충분히 싸게 올렸어요. 네고 문의 비매너 신고합니다.   배터리 85%,  현재 전면부 필름 및 카메라 필름 부착되어있습니다.   사이드 사용감 약간씩 있어 싸게 팝니다.  그렇게 거슬리는 부분은 없습니다.   그래도 예민하신분은 나가주세요.   카메라, 페이스 아이디 등 기능 정상작동해요.   선약 25% 할인 가능합니다.   박스 포함 및 정품 충전 케이블 드립니다.   기기변경해서 팔아요."
,        충남 서산시 예천동      ,430000,,아이폰13미니 256기가 판매합니다,,애플,아이폰 13,mini,256,아이폰13미니 256기가 블랙 판매합니다 모든기능 다 정상이구여~ 외관 찍힘 기스 없습니다 a급이예요 액정 기스 없구요 배터리효율 76% 입니다 미니지만 배터리하루는 충분히가여🐶 네고문의는 죄송합니다 쿨거래 원해여🙌
,        경기도 양주시 양주2동      ,430000,,아이폰 13 128g 화이트 중고 배터리성능 86% 박스o,,애플,아이폰 13,regular,128,2021년10월 구입~  부품교체x 고장x 모서리 찍힘 등 자세한건 사진 봐주세요~ 박스 있습니다! 충전기x 기기변경으로 초기화하고 판매합니다
,        서울 서초구 서초1동      ,350000,,⚡iphone 13 mini 128gb 핑크 자급제,,애플,아이폰 13,mini,128,"iphone13mini 128gb 핑크 판매합니다.  기스 몇군대있습니다! 사진 확인 부탁드리겠습니다.   ㆍ당시 출시하자마자 일본에서 구입했습니다. ㆍ앱 사용 등 각 기능 모두 문제없이 작동됩니다. ㆍapple공식 매장이 아닌, 비공식 물품을 사용하는 수리업체에서 배터리 교체 1번, 액정 교체 1번한적이 있습니다.  ⚠따라서 배터리 잔량 확인 불가능!!   ㆍ박스,영수증 없음"
,        경기도 광명시 소하2동      ,350000,,아이폰 13프로 전면파손 판매합니다,,애플,아이폰 13,pro,,잘쓰다가 진짜 갑자기 이런일이.. 확인해보니 메인보드는 멀쩡하고 카메라도 멀쩡해서 액정만 수리받고 사용하시거나 부품용으로 사용하실분 연락주세요.. 가슴이 찢어지네요..
,        대전 서구 둔산1동      ,650000,,아이폰13프로 256,,애플,아이폰 13,pro,256,액정에 기스가 좀 있습니다 그거 말고는 모든 기능정상이고 나머지 외관도 깨끗 합니다 베터리 82 박스 있고 안에 내용물은 없습니다 액정 기스 감안 하여 네고 가능 합니다  업자 사절
,        부산 강서구 명지1동      ,430000,,아이폰13미니 256,,애플,아이폰 13,mini,256,자급제이며 찍힘 조금있습니다. 쿨거래하시면 케이스와 보호필름 드려요.배터리 성능상태는 85입니다
,        강원도 춘천시 신사우동      ,500000,,아이폰13미니 128gb,,애플,아이폰 13,pro max,128,아이폰13미니 스타라이트 128gb *배터리 성능 85프로 *통신사 3사 다 됩니다 *쿨거래 네고는 연락주시면 알려드려요  - 현재 저는 14프로맥스 사용하고있어서 판매합니다
,        경기도 파주시 목동동      ,800000,,아이폰 13 프로 256기가,,애플,아이폰 13,pro,256,"아이폰 13 프로 256기가 시에라블루 입니다 쿠팡에서 자급제 구입하였습니다 케이스 계속 끼고 다녀서 상태 좋으며, 배터리성능 89%입니다  풀박스 구성이고 정품케이블도 같이 드립니다. 그리고 액정보호 강화유리 1매와 카메라 보호 글라스 1매 새거 같이 넣어드립니다!  가격 제안은 안되고, 정말 구매하실 분만 연락주세요!!  "
,        서울 동대문구 답십리제2동      ,550000,,아이폰 13 그린 256,,애플,아이폰 13,regular,256,테두리 두 군데 기스 및 찍힘 외 깨끗히 썻고 애케플 24년 9월 16일 남았고 수리 교체 없었습니다 증서도 같이 메일로 전달드리겠습니다 박스 구성품 일절 사용한 적 없습니다
,        경남 창원시 진해구 웅동2동      ,370000,,아이폰13미니 128기가,,애플,아이폰 13,pro,128,정상해지 공기계 어제 사설매장에서 밧데리 교체 3utools성능 100프로  액정 뒷판 카메라 깨끗합니다. 테두리 흠집 있어요 예민한분 패스 부탁드려요
,        경기도 안산시 단원구 고잔동      ,370000,,아이폰13미니 블루 128기가 액정s급,,애플,아이폰 13,mini,128,액정잔상기스없이 아주깨끗합니다 외관 사진그대로 깔끔해요 기능문제 일체 없습니다 다 잘돼요 거래하실분 채팅주십쇼
,        인천 서구 당하동      ,850000,,아이폰13 프로 1tb 알파인그린 팔아요,,애플,아이폰 13,pro,1TB,"안녕하세요,  아이폰 13 프로 1테라 알파인 그린 색상 팝니다.   물건 상태는 s급이라고 생각해주시면 되는게  구매후 액정 보호필름 바로 붙여서 뗀적이 없고,  케이스는 단한번도 빼고 다닌적이 없습니다.  (박스o, 충전기 미사용)  직거래만 가능하며 문의 있으실 경우 연락 주세요~!"
,        부산 해운대구 우제1동      ,400000,,아이폰13프로 시에라블루 128기가 팝니다,,애플,아이폰 13,pro,128,"아이폰13프로 시에라블루 128기가 판매합니다 조그만한 흑멍,액정 금 있습니다 사용할때 별로 티 안납니다 배터리 효율 84% 입니다  전체적인 상태 깔끔합니다"
,        대구 북구 읍내동      ,1000000,,아이폰13pro 1tb 그라파이트,,애플,아이폰 13,pro,1TB,자급제로 구매해서 한 달 정도 쓰고 다시 폰 바꿔서 거의 안쓰고 보관했습니다. 그래서 배터리 성능 99프로이고 생활기스도 거의 없습니다.  박스 있고 구성품은 케이블 외엔 다 있습니다. 정품 실리콘 케이스 몇 개 같이 드립니다.  제가 있는 곳에서 거래 가능합니다.
,        경기도 이천시 대포동      ,650000,,아이폰13pro 128gb,,애플,아이폰 13,pro,128,"아이폰13pro 128gb 갤럭시로 핸드폰 바꿔서 팔아요 외관, 액정 전혀 기스 없습니다 필름, 케이스 항상 착용 배터리 효율 85%입니다!  정품 충전기 케이블(헤드 미포함 헤드에 제 이름이 적혀있음) 있습니다 박스는 있으나 본가에 있어 원하시면 택배로 보내드릴 수 있어요"
,        경기도 광명시 광명7동      ,480000,,아이폰13미니 256 미드나이트 판매,,애플,아이폰 13,mini,256,"▪️아이폰 13미니 256gb 미드나이트 ▪️풀박스 (케이블 새거 포함) ▪️배터리 81%  ▪️아래쪽 (충전부분쪽) 작은 찍힘과 흠집 살짝 있습니다. (사진첨부) ▪️그 외 앞,뒤,옆,위 깨끗하게 멀쩡합니다.  ▪️평일 19시 이후 / 주말 아무때나 직거래 가능 ▪️광명7동 / 광명사거리 / 철산역"
,        경기도 부천시 심곡동      ,400000,,플립4 256 6.10올갈이새제품>>아이폰 12~13교환 구해요,,애플,아이폰 13,regular,256,10일 저녁7시에구매했는데 적응안될거같아서 다시올려요 맥세이프가필요한거라 12버전부터 받아요 채팅으로 상태랑 사진 첨부해서 연락주세요 부천 인천직거래가능해요
,        대전 유성구 봉명동      ,520000,,아이폰13 128gb 핑크 풀박(기스❌ 찍힘❌),,애플,아이폰 13,regular,128,"- 아이폰 13 128gb 핑크 - 배터리효율 86% - 기스나 찍힘 아예 없음 - 풀박(정품 미사용 케이블 포함) - 정품 가죽케이스(75000원, 신세계구매) - 하드액정필름, 투명 맥세이프 케이스도 드려요!  전자기기 사용에 조심하는 스타일이라 잔기스나 찍힘조차 전혀 없습니다. 사진에 담으려고 노력했는데 잘 보이시려나 모르겠네요.  기변으로 판매드립니다. 연락주세요!"
,        전북 군산시 지곡동      ,405000,,아이폰 13 128g 화이트 (가격내림),,애플,아이폰 13,regular,128,"아이폰 13 128g 화이트 배터리 성능 79% (390,000 가격내림)"
,        경기도 하남시 미사3동      ,700000,,아이폰 13pro 512gb,,애플,아이폰 13,pro,512,아이폰 13pro 512gb 베터리성능 87프로 사진엔 조명때문에 하얗게보이지만  정품 케이스와 강화유리 부착하고 사용하여  생활기스도 전혀없이 깨끗합니다. 수리이력 무!
,        충남 천안시 동남구 신방동      ,500000,,아이폰  13 핑크 128기가  베터리성능 87%,,애플,아이폰 13,regular,128,아이폰 13 핑크 128기가 베터리 성능 87%에요 상단과 하단에 약간의 찍힘 있고  액정 상태 깨끗합니다! 찍힘 빼곤 상태 좋아요👍  (필름x / 충전기 안 뜯은거 새거o) 판매전 소독해서 드릴게요~  신방동/신부동에서 거래원해요
,        대전 서구 내동      ,470000,,아이폰13미니 256기가,,애플,아이폰 13,mini,256,아이폰 13미니 핑크 256기가  상태 깨끗합니다   배터리 성능 82퍼 입니다
,        광주 남구 임암동      ,620000,,아이폰13프로 128기가 판매,,애플,아이폰 13,pro,128,기스없이 깨끗합니다 거래는 효천1지구에서 합니다 가격 흥정 죄송합니다~ 흥정시 답변하지 않아요~~
,        부산 사하구 괴정동      ,700000,,아이폰 13프로 256,,애플,아이폰 13,pro,256,찍힘없이 완전 깨끗합니다 상태좋아요 눈에 잘안띄는 생활기스 미세하게 잇을수도  있으나 깨끗합니다  배터리 84
,        서울 강남구 압구정동      ,700000,,아이폰 13pro 512기가,,애플,아이폰 13,pro,512,아이폰 13pro 512gb 베터리성능 87프로 사진엔 조명때문에 하얗게보이지만  정품 케이스와 강화유리 부착하고 사용하여  생활기스도 전혀없이 깨끗합니다. 수리이력 무!
,        경북 포항시 북구 장량동      ,660000,,아이폰13프로  128,,애플,아이폰 13,pro,128,아이폰13프로 128  애플케어 가입중입니다.  베터리 85프로 입니다
,        경남 창원시 마산회원구 회원1동      ,390000,,아이폰13미니 미드나이트 128gb,,애플,아이폰 13,pro,128,박스포합입니다! 액정 파손이 아니라 필름이 깨진겁니다. 배터리 성능 82프로입니다. 전면부 까짐 체크해주세요. 상태는 좋습니다. 사이드 찍힘 없어요! 연락주세요.
,        경남 창원시 의창구 동읍      ,450000,,아이폰 13미니 256기가 핑크 팝니다,,애플,아이폰 13,pro,256,배터리 성능81프로 찍힘 없음 카메라 페이스아이디 정상 작동 저장공간 256기가 박스있음 케이블 있음
,        경남 창원시 성산구 반림동      ,430000,,아이폰 13 128g 판매합니다,,애플,아이폰 13,regular,128,아이폰 13 판매합니다 외관 기스없이 깔끔한데 카메라 유리에  크랙이 있으나 사진상에 나타나지는 않습니다 수리이력 없습니다 용량 : 128g 색상 : 연한 핑크 밧데리 상태 : 91%
,        경기도 광주시 태전동      ,400000,,아이폰 13 미니 핑크 128,,애플,아이폰 13,mini,128,자급제로 구입했고 상태는 사진 확인해주세요 풀박이고 구성품 전부 있습니다! 액정보호필름 2매 같이 드려요 구매하실분만 채팅주세요
,        경기도 고양시 덕양구 능곡동      ,675000,,아이폰13프로 골드 ss급 판매합니다,,애플,아이폰 13,pro,128,128기가 액정필름 카메라 보호필름 다끼워 사용해서 상태 좋습니다 배터리는 87프로에요 연락주세요~!
,        부산 강서구 대저2동      ,370000,,아이폰13미니 128기가,,애플,아이폰 13,pro,128,정상해지 공기계 어제 밧데리 사설교체 3utools성능 100프로 테두리 기스 있으나 액정 뒷판 카메라 깨끗합니다. 예민하신분 패스 부탁드립니다. 모든기능 완벽작동 합니다. 충분히 테스트 하시고 구매결정 하심됩니다.
,        경기도 구리시 교문동      ,729000,,미개봉 신제품 애플 아이폰 13 스타라이트 화이트 핑크,,애플,아이폰 13,regular,128,"제조일 2024 4 용량 128 스타라이트(화이트), 핑크 각 1대씩 선택약정요금할인 25% 가능 깨끗한 공기기  대당가격입니다."
,        충북 진천군 진천읍      ,850000,,iphone 13 pro max 128,,애플,아이폰 13,pro max,128,애플 13 프로 맥스 128gb  상태 매우 좋습니다 연락주세요 배터리 93%
,        서울 강남구 신사동      ,810000,,아이폰13미니 512 카메라무음,,애플,아이폰 13,pro,512,아이폰13미니 핑크 512 미국판 배터리 초기화전90프로 직거래 협의 풀박스  막2년다되가는 폰아니에요 보증기간 끝난지 얼마안된겁니다
,        대구 북구 침산2동      ,39999,,아이폰13프로 정품실리콘s급                   네고가능,,애플,아이폰 13,pro,,선물 받고 한번도 쓰지않고 보관했습니다 매우 깨끗하고 찍힘 기스 없습니다 개인사정으로 택배거래만 가능합니다 정품 보장하고 상태 매우 좋습니다 네고 조금 가능합니다 하트만 누르지 말구 연락주게요ㅠㅠ 급처로 판매합니다!
,        경기도 안양시 동안구 호계2동      ,550000,,아이폰 13프로 128기가 판매합니다,,애플,아이폰 13,pro,128,"21년 12월에 대리점에서 구매했고 기기 할부 끝난 상태입니다 액정 왼쪽 하단에 작은 멍이 있는데 사용하는 데에 전혀 문제 없습니다(사진 참조) 그외에는 생활 기스 조금 있고 후면액정 완전 깨끗합니다 추가로 올초에 카메라가 고장나서 ""애플 공인서비스센터 유베이스""에서 카메라 교체했습니다 ❌기능상 문제 전혀❌ 액정 필름 새거로 교체했으며 미사용 정품 충전 케이블, 여분 케이스도 같이 드려요 배터리 효율은 79%, 초기화 한 상태입니다  직거래는 호원초 정문 앞 선호, 범계, 금정역도 가능 일반택배, 반값택배 가능  구매 후 환불 불가"
,        경남 김해시 구산동      ,400000,,아이폰13 (가격내림),,애플,아이폰 13,regular,,127기가 86% 오만원 내렷구요깨끗해용
,        울산 남구 달동      ,450000,,아이폰 13미니 화이트 리퍼급 구해봅니다,,애플,아이폰 13,mini,,아이폰 13미니 화이트 리퍼급 구해봅니다
,        대구 북구 침산2동      ,39999,,아이폰13프로 정품실리콘s급                   네고가능,,애플,아이폰 13,pro,,선물 받고 한번도 쓰지않고 보관했습니다 매우 깨끗하고 찍힘 기스 없습니다 개인사정으로 택배거래만 가능합니다 정품 보장하고 상태 매우 좋습니다 네고 조금 가능합니다 하트만 누르지 말구 연락주게요ㅠㅠ 급처로 판매합니다!
,        부산 수영구 망미제1동      ,800000,,아이폰 13프로맥스 시에라블루 128gb 팔아요,,애플,아이폰 13,pro max,128,아이폰 13프로맥스 시에라 블루 팔아요 기능 작동 안되는것 없구요 핸드폰 물에 빠진적 없습니다 핸드폰 사용하면서 생길수있는 잔 스크레치등은 있을수도있어요 급하게 돈이 필요해서 싸게팝니다 ㅜㅜ 쿨거래 네고 조금 가능합니다 저장용량 128gb
,        경기도 남양주시 별내동      ,700000,,아이폰13pro 256gb 그래파이트 팝니다~,,애플,아이폰 13,pro,256,"아이폰13pro 256ggb 그래파이트 색상이구요  잘 사용하다가 z플립 충동구매 하게되어서 판매합니다  배터리 성능 85% 남았으며, 눈에 잘 띄지 않는 미세한 생활 기스 외에 문제 없습니다~  구매하시면 사은품으로 신지모루 사생활 보호필름도 같이 드려요~ (써봤는데 옆에서 보면 아예 안 보일정도로 효과 좋더라구요)  직거래는 별내 아이파크 1차에서 가능합니다~"
,        광주 서구 풍암동      ,400000,,아이폰 13mini 128기가,,애플,아이폰 13,mini,128,배터리 성능 82 핸드폰 바꿔서 팔아요
,        경남 거제시 고현동      ,320000,,아이폰13 미니 128기가 블랙 팔아요,,애플,아이폰 13,pro,128,단품 입니다 배터리81프로 입니다 사용감 있어요 사진 참조 하세요
,        서울 강남구 신사동      ,780000,,(s급)아이폰13프로 256 그린 판매해요,,애플,아이폰 13,pro,256,"외관 사용감 거의 없이 깨끗합니다 모든 기능 정상입니다 신사역 직거래 ,택배 ,근처퀵 가능합니다 필름 케이스 드립니다"
,        경기도 광명시 일직동      ,470000,,아이폰 13 128gb 미드나이트,,애플,아이폰 13,regular,128,아이폰13 128gb 미드나이트 배터리 성능 82%카메라 주변 잔기스말고는 외관하자 없는 a급입니다 편하게 연락주세요~
,        전북 전주시 덕진구 송천2동      ,780000,,아이폰13프로맥스 128기가 시에라 블루,,애플,아이폰 13,pro max,128,아이폰13프로 맥스 시에라블루 입니다. 정상해지되었고 상태 매우좋습니다.
,        서울 영등포구 양평동5가      ,713000,,아이폰 13프로 256기가 공기계 팝니다,,애플,아이폰 13,pro,256,2년정도 사용 배터리 효율 사진과 같이 89% (사진 첨부) 액정 파손부분 아예 없고 박스 및 구성품은 없습니다.  쿨거 및 거래 지역 직접 오실시 네고 시원하게 해드립니다. 연락주세요.  직거래만 가능 평일 점심~밤9시 선유도 밤9시 이후 및 주말 잠실동 가능합니다.
,        경기도 수원시 장안구 율전동      ,520000,,아이폰13 블랙,,애플,아이폰 13,regular,256,아이폰13 256 블랙입니다  액정 외관 깨끗합니다  수리이력없어요
,        전남 목포시 하당동      ,340000,,아이폰 13미니 128g,,애플,아이폰 13,pro,128,액정 뒷판 깨끗  필름 새로 붙여서 드려요  테두리 찍힘있어요  128기가 배터리성능 91프로  중고거래상 반품 불가  꼼꼼히 보시고 가져가세요
