PID,PRICE,PRODUCT_IMAGE,NAME,DATE,LOCATION,DESCRIPTION,DELTA_TIME
175596425,910000,https://img2.joongna.com/media/original/2024/07/08/1720406910667zfA_O5AqB.jpg?impolicy=thumb&size=150,아이폰14프로 블랙 256GB AAA급 판매,2024-07-08 11:49:05,경기도 부천시 상동,"[157396]
​

아이폰14프로 블랙 판매합니다

87% 배터리 성능 제품입니다!

256GB 제품으로 용량넉넉하구요

25%선택약정 불가능합니다!

테두리미세기스/테두리미세찍힘/액정모서리미세찍힘 있습니다(필름+케이스 끼우면 안보여요!)

잔상/기능이상은 없는제품입니다!

구매하시면 필름 케이스 충전기 드립니당

​


＃

★제품이상시 판매자 동의없이 수리시엔 금액청구 안받습니다!

(미동의 수리시 전액 구매자 책임입니다) 기기 이상있을땐 꼭 전화주세요!★

부천시 상동 근처 직거래가능
택배거래시 택배비무료!
채팅 혹은 01084142474",3 days 05:48:18.944372
175535707,1000000,https://img2.joongna.com/media/original/2024/07/07/1720358191315XWB_CJyAE.jpg?impolicy=thumb&size=150,아이폰14프로,2024-07-07 22:18:36,인천광역시 서구 검암경서동,"아이폰14프로 256
직거래만합니다 생활기스 있고 핸드폰 구매하자마자 케이스 다 끼고 카메라 커버도 다했습니다",3 days 19:18:47.944372
175506438,1050000,https://img2.joongna.com/media/original/2024/07/07/1720342751480FFg_7eIUs.jpeg?impolicy=thumb&size=150,아이폰14 프로 256GB 딥퍼플 + 케이스티파이 세트,2024-07-07 18:00:01,경기도 용인시 수지구 풍덕천1동,"제품 : 아이폰 14 프로 
용량 : 256GB 
색상 : 딥퍼플
배터리 성능 : 88% 

제공 :
✔️ 직구 케이스파이 맥세이프 케이스
✔️ ESR 고급 보호 필름 세트

구매 후 바로 사용 가능하시도록 사전 구입한 ESR 케이스 & 보호 필름 새걸로 전체 교체하여 드립니다.

상태 : 
휴대폰 케이스와 액정 보호 필름 항시 착용하여 잔기스 없이 사용했습니다.

전체적으로 상태좋고, 수리 이력 없습니다.
케이스 탈부착하면서 테두리쪽에 기스와 일부 찍힘이 존재하지만 케이스 착용하면 전혀 보이지 않습니다. 
깔끔히 사용했으니 사진 참고 부탁드려요 :)

직거래는 경기 용인 수지구이며 연락 부탁드립니다.

반품 불가 조건으로 택배 배송도 가능합니다.



",3 days 23:37:22.944372
175491807,3000,https://img2.joongna.com/media/original/2024/07/07/1720335124706hYu_2kIQV.jpg?impolicy=thumb&size=150,아이폰13프로14프로팝니다. 대용량자급제,2024-07-07 15:55:00,경기도 성남시 수정구 위례동,"14프로실버512 기스없으며
맥세이프케이스같이배터리87
사설이력없으며 모든기능정상
입니다 단 페이스아이디가되다안되다합니다
13프로검정1테라 기스없으며
맥세이프가죽케이스같이
배터리82이면 사설이력없음
14프로89만원
13프로85만원
오늘만팝니다 하나만팔고
하나는씀니다. 하나만 선택가능",4 days 01:42:23.944372
175313801,1300000,https://img2.joongna.com/media/original/2024/07/06/1720262819541PIR_yXnuW.jpg?impolicy=thumb&size=150,아이폰 14 프로맥스 실버 256,2024-07-07 14:55:25,서울특별시 중구 광희동,"아이폰 14 프로맥스 실버 256(1주사용) 판매 합니다.
애케플 25년 7월 6일까지에요.

케이스끼워서 사용해서 흠집 없습니다.
풀박이고 배터리 성능 100%에 사이클도 60회 입니다.
상태 사진 올려놨지만 궁금하시면 연락주세요. 사진 보내드릴께요.
적당한 에눌 가능하고 직거래도 가능합니다.",4 days 02:41:58.944372
175484418,1300000,https://img2.joongna.com/media/original/2024/07/07/1720331644924dzL_bRtUX.jpg?impolicy=thumb&size=150,아이폰 14 프로맥스 실버 256,2024-07-07 14:54:13,서울특별시 중구 광희동,"아이폰 14 프로맥스 실버 256(1주사용) 판매 합니다.
애케플 25년 7월 6일까지에요.

케이스끼워서 사용해서 흠집 없습니다.
풀박이고 배터리 성능 100%에 사이클도 60회 입니다.
상태 사진 올려놨지만 궁금하시면 연락주세요. 사진 보내드릴께요.
적당한 에눌 가능하고 직거래도 가능합니다.",4 days 02:43:10.944372
174797739,789900,https://img2.joongna.com/media/original/2024/07/02/1719898778826JN8_MY2G8.jpg?impolicy=thumb&size=150,아이폰 14프로,2024-07-06 20:42:15,전라북도 전주시 완산구 평화2동,"아이폰 14프로 딥 퍼플 
용량 128
배터리 성능 91
 정상 해지 제 3통신사 가능 해용 
직거래는 전주예요 가격 제시 받습니당 
편하게 문의 주세용",4 days 20:55:08.944372
175389737,800000,https://img2.joongna.com/media/original/2024/07/06/1720262867044emu_wEWBX.jpg?impolicy=thumb&size=150,아이폰 14프로 128gb,2024-07-06 19:50:04,서울특별시 송파구 위례동,"1년 사용했고 기스 멍 일절 없습니다.
배터리 효율 87퍼 입니다.
실버 색상이고 연락주세요 :)

직거래 희망합니다.",4 days 21:47:19.944372
175300357,1000000,https://img2.joongna.com/media/original/2024/07/06/1720213559459fVh_JO8zl.jpg?impolicy=thumb&size=150,아이폰 14프로 128 블랙 판매합니다.,2024-07-06 06:09:45,서울특별시 노원구 중계본동,"아이픈 14프로 블랙  판매합니다.
2024년5월24일에 kt에서 개통해서 지난주에 정상해지해서 2달도 사용안했네요.
배터리성능도 100프로이고 거의 새상품으로 초기화 되어있어요.",5 days 11:27:38.944372
173575385,960000,https://img2.joongna.com/media/original/2024/06/24/17191622696651sq_Qi5Md.jpg?impolicy=thumb&size=150,아이폰14프로 256 애케플 애플케어 자급제,2024-07-05 20:35:57,경기도 의정부시 장암동,"아이폰14프로 256 퍼플색상
애플케어 24.10.18
배터리효율 86%(애플케어로 의미없음)
링케맥세이프케이스(사용감O)
고화질 보호필름(사용감O)
카메라 보호필름(새거착용)
베젤부 스크레치 많습니다.
(서비스센터 4만원으로 뒷판 베젤 배터리 교환가능)
이외 이상없습니다.
자세한건 직접 오셔서 육안으로 확인하고 구매결정 부탁드립니다.

직거래 의정부
안전거래 가능 쿨거시 택포",5 days 21:01:26.944372
174248057,720000,https://img2.joongna.com/media/original/2024/06/28/1719556899852fkm_vvxMZ.jpg?impolicy=thumb&size=150,아이폰 14프로 14pro 256g 실버,2024-07-05 15:44:09,광주광역시 북구 중흥1동,"통화일 :  / 23.08.16 

제품상태: s등급 

제품설명 

*기기 문제없이 정상작동 합니다 

*분실 도난 조회시 문제없는 깔끔한 폰입니다 

*배터리 97프로 매우양호 

* 액정 깨끗합니다 필름 제거시 깨끗합니다 

*정상해지, 선택약정 25% 가능
통신사 3사 사용가능 알뜰폰 사용가능 



직거래 지역: 광주 중흥동",6 days 01:53:14.944372
174247699,710000,https://img2.joongna.com/media/original/2024/06/28/1719556697592lgv_wMHNN.jpg?impolicy=thumb&size=150,아이폰 14프로 14pro 256g 딥퍼플,2024-07-05 15:44:19,광주광역시 북구 중흥1동,"통화일 :  / 23.01.22

제품상태: s등급 

제품설명 

*기기 문제없이 정상작동 합니다 

*분실 도난 조회시 문제없는 깔끔한 폰입니다 

*배터리 90프로 매우양호 

* 액정 깨끗합니다 필름 제거시 깨끗합니다 

*정상해지, 선택약정 25% 가능
통신사 3사 사용가능 알뜰폰 사용가능 



직거래 지역: 광주 중흥동",6 days 01:53:04.944372
175234480,950000,https://img2.joongna.com/media/original/2024/07/05/1720162243730qil_xgO3S.jpg?impolicy=thumb&size=150,아이폰14프로 512기가 퍼플,2024-07-05 15:52:35,광주광역시 광산구 첨단2동,"쿠팡 아이폰 출시일에 사서 지금까지 케이스 껴서 썼구요 갤럭시나온거 써보고싶어서 갈아탔습니다!
찍힌거 기스 없어요!
보호필름 붙혀진채 드립니다! 최근에 보호필름 교체한지 얼마 안되어서..ㅎ

 하자가 있어서 갈아탄게 절대 아니에요! 
판매 빠르게 안되면 아마 
쿠팡 보상판매로 판매할것 같구요 
카메라 멍테스트 녹화 다 했습니다!
전혀문제없고 어제까지 사용했던 폰입니다!
풀박스이고 케이블은 한번도 안썼어요!
 쓰던 정품가죽케이스 그리고 짭이지만 퀄리티 되게좋은 가족케이스 그냥 체크케이스 드려요
자급제 쿠팡에서 구매한거라 통신사 상관없습니다!
번개장터에도 올렸습니다.

직거래는 광주광역시 첨단에서 하고요
택배거래는
우체국 편의점택배 cj다 됩니다!
포함가격이에요!",6 days 01:44:48.944372
169883264,1190000,https://img2.joongna.com/media/original/2024/05/29/17169472287226Ww_uwQZk.jpg?impolicy=thumb&size=150,애플 아이폰 14 프로 1테라 애플케어,2024-07-05 10:18:56,서울특별시 마포구 공덕동,"애플 정품 아이폰 14프로 1TB 팝니다

1) 기종 : 아이폰14 PRO
2) 색상 : 딥퍼플
3) 용량 : 1테라
4) 구성품 : 기기본체, 박스, 최초제공 케이블
5) 특이사항 : 애플케어(2024년 10월 11일까지)
6) 기기상태 : 사용감 일부 있음(사진)
7) 배터리 : 배터리 상태 89%
8) 거래장소 : 공덕역 3번출구

애플케어 가입되어 있는 기기이며,
배터리 80% 이하로 내려가면 애플스토어에서
배터리 공짜로 교체받으실수 있습니다.
애플케어 기간내에는 리퍼도 가능합니다.",6 days 07:18:27.944372
169882833,1190000,https://img2.joongna.com/media/original/2024/05/29/1716946892717hrq_IKnNL.jpg?impolicy=thumb&size=150,아이폰 14 PRO 1TB 애플케어,2024-07-05 10:18:49,서울특별시 마포구 공덕동,"애플 정품 아이폰 14프로 1테라 팝니다

1) 기종 : 아이폰14 PRO
2) 색상 : 스페이스 블랙
3) 용량 : 1테라
4) 구성품 : 기기본체, 박스, 최초제공 케이블
5) 특이사항 : 애플케어(2024년 10월 7일까지)
6) 기기상태 : 사용감 일부 있음(사진)
7) 배터리 : 배터리 상태 80%
8) 거래장소 : 서울 공덕역 

애플케어 가입되어 있는 기기이며,
배터리 80% 이하로 내려가면 애플스토어에서
배터리 공짜로 교체받으실수 있습니다.
애플케어 기간내에는 리퍼도 가능합니다.

010-2639-9167 연락주셔요",6 days 07:18:34.944372
175112554,950000,https://img2.joongna.com/media/original/2024/07/04/1720084028139oeA_lvRiV.jpg?impolicy=thumb&size=150,아이폰14프로 256 블랙 애케플 팝니다,2024-07-04 18:08:22,충청남도 천안시 동남구 신방동,"배터리 89
애케플 25. 3.11까지입니다 풀박스에요 쓰시다가 편하게 리퍼 받으셔요",6 days 23:29:01.944372
175066206,1220000,https://img2.joongna.com/media/original/2024/07/04/1720063491613NOS_cf2vV.jpg?impolicy=thumb&size=150,"미개봉 애플 아이폰 14 프로 512GB, 실버 자급제",2024-07-04 12:25:37,경기도 김포시 운양동,"안녕하세요 

미개봉 새상품

애플 정품 아이폰 14 프로 512GB, 실버, 자급제

팝니다.",7 days 05:11:46.944372
175060201,800000,https://img2.joongna.com/media/original/2024/07/04/1720060721908Xl3_EIVZt.jpg?impolicy=thumb&size=150,아이폰 14 pro 128GB 실버 판매합니다,2024-07-04 11:42:49,서울특별시 광진구 중곡제3동,"애플 아이폰 14 pro 128GB 판매합니다.
수리이력 당연히 없구요, 액정깨짐, 찍힘, 파손 없구요, 상태 최상인 폰입니다. 

128GB구요 실버색상이구요 배터리효율 86%입니다. 
직거래는 평일 오후 4~8시까지는 용산역에서 가능하구요 이후부터는 중곡역 쪽에서 거래가능합니다. 편하게 연락주세요 

010-7671-7328 문자나 전화 부탁드립니다.",7 days 05:54:34.944372
175047340,1200000,https://img2.joongna.com/media/original/2024/07/04/1720055813671wYe_8odIK.jpg?impolicy=thumb&size=150,"전주) 아이폰14프로 1TB 1테라 실버, 애케플o",2024-07-04 10:18:15,전라북도 전주시 완산구 동서학동,"외관은 사진 그대로 테두리에 생활기스 아주 조금 있을 뿐, 액정이마 후면카메라 부분에 기스, 찍힘 없이 좋은상태로 보관중입니다. 전면액정과 후면카메라에 강화유리필름 부착되어 있고 케이스 착용해놨습니다.

북미판이라 카메라 무음 가능하며 카메라, 안면인식, 스피커 등등 기능이상 없습니다. 애케플2024년 10/14까지 이며, 배터리효율은 86% 입니다.",7 days 07:19:08.944372
170832068,1150000,https://img2.joongna.com/media/original/2024/06/04/1717508521866Han_n3HoL.jpg?impolicy=thumb&size=150,아이폰14프로맥스,2024-07-03 13:51:52,강원특별자치도 춘천시 효자1동,"2023년 3월에 자급제 구매하여 애플 정품 케이스 씌우고 사용한 제품입니다.
배터리 성능 89퍼센트고
케이스 씌우고 사용하긴 했는데 테두리 부분들에 생활기스가 좀 있습니다.
기스 제외하곤 모두 정상이며 고려해서 가격 책정합니다.
직거래는 춘천에서 가능합니다.
구매시 사용감 많은 애플 정품 맥세이프 투명케이스 함께 드립니다.",8 days 03:45:31.944372
170967347,1000000,https://img2.joongna.com/media/original/2024/06/05/17175919104987II_c2h2q.jpg?impolicy=thumb&size=150,아이폰14프로 256,2024-07-03 12:47:50,대구광역시 달서구 월성1동,"256

대구직거래가능

택배착불",8 days 04:49:33.944372
174873979,1550000,https://img2.joongna.com/media/original/2024/07/03/1719941286734KxO_9WqHc.jpg?impolicy=thumb&size=150,아이폰 14 Pro Max 자급제256GB 스페이스블랙,2024-07-03 02:36:03,서울특별시 광진구 중곡제2동,"아이폰 14 Pro Max 자급제 256GB
스페이스블랙 단순개봉 미사용",8 days 15:01:20.944372
174462942,1190000,https://img2.joongna.com/media/original/2024/06/30/1719704666373lwK_secTn.jpg?impolicy=thumb&size=150,아이폰 14 프로맥스 512g 배터리 100% 애케플,2024-07-02 10:32:54,경기도 가평군 가평읍,"아이폰 14프로맥스 512 애케플 판매합니다
애케플 1회 사용

수리 후 판매하려했는데 시간이 안나서
전,후면 수리비용 8만원 감가해서 내놓습니다
택배거래시 5천원 별도
직거래 경기도 가평",9 days 07:04:29.944372
173379019,539000,https://img2.joongna.com/media/original/2024/06/22/1719039754551RSt_NZqft.jpg?impolicy=thumb&size=150,아이폰14프로 256 블랙(풀박스.배터리90)기능정상!,2024-06-29 19:19:37,전라남도 여수시 문수동,"수리 내역전혀없이 모든기능 정상입니다
실사용도 많지않고 사용중에 한벌떨어뜨려
픽셀한줄 있음!! 액정 실금 파손있음(사진참고)
터치나.카메라등등 모든기능 정상입니다
256기가에 속도.용량 최상급!!아주좋습니다^^
외관도 미세한 잔기스만있고 찍힘.파손없음!
뒷액정.카메라 아주깨끗합니다
심카드만 넣으면 바로 사용가능^^!
256기가에 배터리성능 90프로 최상급!

통신사는 SK KT LG 다사용가능^합니다
가격은 539000원 입니다
죄송히도 네고문의는 안받습니다^^!
현장거래는 여수.순천.광양에서도 가능하세요^^
(케이스.액정보호필름등 새걸루 다챙겨드려요^^!)

안전하고 깨끗한제품 이용하세요^^
구성품은 사진상에 다나와있는 그대로 보내드려요^",11 days 22:17:46.944372
174357502,750000,https://img2.joongna.com/media/original/2024/06/29/1719630959421BqZ_wSpMB.jpg?impolicy=thumb&size=150,아이폰14프로 화이트 128기가 배터리99,2024-06-29 16:02:19,서울특별시 강남구 역삼1동,"배터리99
공식수리 배터리 페이스아이디
액정 기스 없는편
상태 a",12 days 01:35:04.944372
172978325,920000,https://img2.joongna.com/media/original/2024/06/19/1718794327891u7C_jp4ai.jpg?impolicy=thumb&size=150,아이폰14프로 256기가 SS급 공기계 중고,2024-06-29 14:23:29,경기도 부천시 상동,"👧송내중고폰👧

친절상담! 친절서비스!
찾으시는 기계 문의주세요!
0.1.0.8.4.0.2.9.9.5.3


🖤 모델명: 아이폰14프로
🖤 용량: 256기가
🖤 색상: 골드
🖤 상태: 배터리성능 86%


▷ 100% 검수 완료
▷ 실사 100%
▷ 1주일 이내 기능 이상시 무상 AS, 교환, 환불 가능
▷ 알뜰폰 가능/통신사 3사 가능/선택 약정 25% 가능
▷ 도난, 침수, 분실 이력 없음
▷ 3시 30분 이전 주문 건 당일 배송(한진택배)/직거래/퀵 가능
▷ 필름, 케이스 무료 증정(재고 소진 시 사은품 대체)",12 days 03:13:54.944372
174360683,1050000,https://img2.joongna.com/media/original/2024/06/29/17196322330779cO_KY8BA.jpg?impolicy=thumb&size=150,아이폰14 프로맥스 256기가 팝니다,2024-06-29 12:40:55,서울특별시 구로구 구로제3동,"아이폰14 프로맥스 256기가 입니다
애플케어플러스 24년 12월까지 있습니다

액정 보호유리 사용하여 액정 아주 깨끗하구요

외관도 찍힘 그런거 없고 케이스 넣었다 뺏다 하면서 생긴 미세 스크래치들 잔잔하게 있는 정도입니다

배터리효율 87% 입니다
박스는 없고 케아블 같이 드립니다 

구로디지털단지에서 직거래 가능합니다",12 days 04:56:28.944372
171821506,960000,https://img2.joongna.com/media/original/2024/06/11/17181075258919r2_9WLux.jpg?impolicy=thumb&size=150,아이폰14 프로 256g + 애케플 애플케어 자급제,2024-06-28 17:16:35,경기도 의정부시 신곡1동,"아이폰14프로 256 퍼플색상
애플케어 24.10.18
배터리효율 86%(애플케어로 의미없음)
링케맥세이프케이스(사용감O)
고화질 보호필름(사용감O)
카메라 보호필름(새거착용)
베젤부 스크레치 많습니다.
(서비스센터 4만원으로 뒷판 베젤 배터리 교환가능)
이외 이상없습니다.
자세한건 직접 오셔서 육안으로 확인하고 구매결정 부탁드립니다.

직거래 의정부
안전거래 가능 쿨거시 택포",13 days 00:20:48.944372
